BURT REED,BURT REED (AL),1800/1800 Singles/Doubles Points AMATEUR
BURTON ADAMS,BURTON ADAMS (CA),1800/1800 Singles/Doubles Points AMATEUR
BUSTER FLORENCE,BUSTER FLORENCE (TX),1800/1800 Singles/Doubles Points AMATEUR
BUTCH BRICKER,BUTCH BRICKER (TX),1800/1800 Singles/Doubles Points AMATEUR
BUTCH BUSCH,BUTCH BUSCH (CA),1800/1800 Singles/Doubles Points AMATEUR
BUTCH DARABARIS,BUTCH DARABARIS (AL),1182/1182 Singles/Doubles Points ROOKIE
BUTCH EVERETT,BUTCH EVERETT (CT),1182/1182 Singles/Doubles Points ROOKIE
BUTCH GALLAHER,BUTCH GALLAHER (PA),1800/1800 Singles/Doubles Points AMATEUR
BUTCH HOOKER,BUTCH HOOKER (VA),1800/1800 Singles/Doubles Points AMATEUR
BUTCH MUSICK,BUTCH MUSICK (CA),1182/1182 Singles/Doubles Points ROOKIE
BUTCH WILLIAMS,BUTCH WILLIAMS (NC),1800/1910 Singles/Doubles Points AMATEUR
Byron Bryant,Byron Bryant (KY),1035/1138 Singles/Doubles Points ROOKIE
BYRON BURCH,Byron Bryant (KY),1035/1138 Singles/Doubles Points ROOKIE
Byron Christansen,BYRON BURCH (OK),1800/1800 Singles/Doubles Points AMATEUR
Byron Davis,Byron Davis (UT),800/800 Singles/Doubles Points BEGINNER
Byron Schulte-Werflinghoff,Byron Schulte-Werflinghoff (),1600/1600 Singles/Doubles Points AMATEUR
BYRON WELLS,BYRON WELLS (AR),1800/1800 Singles/Doubles Points AMATEUR
C J CANNON,C J CANNON (CO),2892/2390 Singles/Doubles Points EXPERT
C J WILLIAMS,C J WILLIAMS (MS),800/800 Singles/Doubles Points BEGINNER
C MAR GETTYS,C MAR GETTYS (SC),801/801 Singles/Doubles Points BEGINNER
C.J. DOSS,C MAR GETTYS (SC),801/801 Singles/Doubles Points BEGINNER
C.J. JONES,C.J. DOSS (OK),1800/1800 Singles/Doubles Points AMATEUR
C.J. WELLS,C.J. WELLS (AZ),1800/1800 Singles/Doubles Points AMATEUR
C.LYNNE GANGL,C.LYNNE GANGL (MN),1800/1800 Singles/Doubles Points AMATEUR
CABOT WELCHLIN,CABOT WELCHLIN (MN),1800/1800 Singles/Doubles Points AMATEUR
Cache walker,Cache walker (UT),800/800 Singles/Doubles Points BEGINNER
Cade Cote,Cade Cote (UT),800/800 Singles/Doubles Points BEGINNER
Cade Reichenberger,Cade Reichenberger (CO),801/801 Singles/Doubles Points BEGINNER
CADE VINCENT,CADE VINCENT (LA),1756/1879 Singles/Doubles Points AMATEUR
CADEN ANLAUF,CADEN ANLAUF (PA),300/300 Singles/Doubles Points JUNIOR AMATEUR
Caden Duggan,Caden Duggan (MO),400/400 Singles/Doubles Points JUNIOR AMATEUR
CADEN SHAH,CADEN SHAH (IL),200/200 Singles/Doubles Points JUNIOR AMATEUR
Cadence Allen,Cadence Allen (MO),801/801 Singles/Doubles Points BEGINNER
CAESAR BERNAL,CAESAR BERNAL (TX),1800/1800 Singles/Doubles Points AMATEUR
CAESAR ZUNIGO,CAESAR ZUNIGO (TX),1800/1800 Singles/Doubles Points AMATEUR
CAHIT KARAHITAY,CAHIT KARAHITAY (CA),1800/1800 Singles/Doubles Points AMATEUR
Caiden Ceratt,Caiden Ceratt (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
Cain Herrera,Cain Herrera (CA),1073/1025 Singles/Doubles Points ROOKIE
CALAI DORAN,CALAI DORAN (TX),1800/1800 Singles/Doubles Points AMATEUR
CALE MAZARZ,CALE MAZARZ (FL),1800/1800 Singles/Doubles Points AMATEUR
CALE NELSON,CALE NELSON (MN),1600/1600 Singles/Doubles Points AMATEUR
caleb Bourgeous,caleb Bourgeous (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
CALEB CHRISTENSON,CALEB CHRISTENSON (IN),801/801 Singles/Doubles Points BEGINNER
Caleb Dahar,Caleb Dahar (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
Caleb Harris,Caleb Harris (UT),802/802 Singles/Doubles Points BEGINNER
Caleb Laplatney,Caleb Laplatney (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
CALEB MCKEOWN,CALEB MCKEOWN (MS),801/801 Singles/Doubles Points BEGINNER
CALEB OWENS,CALEB OWENS (TX),1800/1800 Singles/Doubles Points AMATEUR
CALEB SCHMIDT,CALEB SCHMIDT (WI),1800/1800 Singles/Doubles Points AMATEUR
Caleb Smith,Caleb Smith (NE),1172/1517 Singles/Doubles Points AMATEUR
Caleb Yaw,Caleb Yaw (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
Calisto Atriano,Calisto Atriano (OH),1182/1182 Singles/Doubles Points ROOKIE
calli bushey,calli bushey (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
CALVIN CHAN,CALVIN CHAN (CA),1904/2923 Singles/Doubles Points EXPERT
CALVIN CHU,CALVIN CHU (Ontario),1600/1600 Singles/Doubles Points AMATEUR
CALVIN FARRIS,CALVIN FARRIS (MS),1182/1182 Singles/Doubles Points ROOKIE
Calvin Ratcliff,Calvin Ratcliff (MO),801/801 Singles/Doubles Points BEGINNER
CALVIN VINEY,CALVIN VINEY (OK),1800/1800 Singles/Doubles Points AMATEUR
Cam Burrows,Cam Burrows (CAN),1959/2250 Singles/Doubles Points EXPERT
Cam Faerber,Cam Faerber (UT),800/800 Singles/Doubles Points BEGINNER
CAMEL NAJAR,Cam Faerber (UT),800/800 Singles/Doubles Points BEGINNER
CAMEL WAJAR,CAMEL NAJAR (MI),1600/1600 Singles/Doubles Points AMATEUR
Cameron Ashley,Cameron Ashley (NY),300/300 Singles/Doubles Points JUNIOR AMATEUR
CAMERON BOOTH,CAMERON BOOTH (KY),801/801 Singles/Doubles Points BEGINNER
Cameron Bothe,Cameron Bothe (OH),1182/1182 Singles/Doubles Points / Women's Singles/Doubles Points
CAMERON COLLINS,CAMERON COLLINS (OK),1800/1800 Singles/Doubles Points AMATEUR
Cameron Langley,"Cameron ""bmgcam"" Langley (LA)",1800/1824 Singles/Doubles Points AMATEUR
CAMERON TODD,CAMERON TODD (NJ),1800/1800 Singles/Doubles Points AMATEUR
Cameron Zablocki,Cameron Zablocki (WI),1182/1182 Singles/Doubles Points ROOKIE
CAMILE TLEYI,CAMILE TLEYI (NY),1800/1800 Singles/Doubles Points AMATEUR
Camilla Lohmann,Camilla Lohmann (Kopenhagen),1600/1600 Singles/Doubles Points AMATEUR
CAMMA MURPHY,CAMMA MURPHY (SD),1800/1800 Singles/Doubles Points AMATEUR
CAMMIE KEMMERER,CAMMIE KEMMERER (GA),1800/1800 Singles/Doubles Points AMATEUR
Campbell MACDONALD,CAMMIE KEMMERER (GA),1800/1800 Singles/Doubles Points AMATEUR
Campos Joao,Campbell MACDONALD (IN),888/1115 Singles/Doubles Points ROOKIE
Canaan Webster,Canaan Webster (OH),801/801 Singles/Doubles Points BEGINNER
CANDI MICHAUD,CANDI MICHAUD (TX),1800/1800 Singles/Doubles Points AMATEUR
CANDIDO FERREIRA,CANDIDO FERREIRA (NH),1182/1182 Singles/Doubles Points ROOKIE
CARL ANDERSON,CARL ANDERSON (CA),1800/1800 Singles/Doubles Points AMATEUR
CARL BRINKERHOFF,CARL BRINKERHOFF (PA),1800/1800 Singles/Doubles Points AMATEUR
CARL BROUSSARD,CARL BROUSSARD (LA),1182/1182 Singles/Doubles Points ROOKIE
Carl Chetta,Carl Chetta (FL),800/800 Singles/Doubles Points BEGINNER
CARL CHRISTENSEN,CARL CHRISTENSEN (TX),1800/1800 Singles/Doubles Points AMATEUR
CARL CURRY,CARL CURRY (NV),1800/1800 Singles/Doubles Points AMATEUR
CARL DILL,CARL DILL (NC),2296/2493 Singles/Doubles Points EXPERT
CARL EVERITT,CARL EVERITT (TX),2500/2500 Singles/Doubles Points EXPERT
CARL FEIBUSCH,CARL FEIBUSCH (CA),1800/1800 Singles/Doubles Points AMATEUR
CARL FRAZIER,CARL FRAZIER (TX),1800/1800 Singles/Doubles Points AMATEUR
CARL FREEMAN,CARL FREEMAN (LA),1800/1800 Singles/Doubles Points AMATEUR
CARL IJAMES,CARL IJAMES (MD),1800/1800 Singles/Doubles Points AMATEUR
CARL LONG,CARL LONG (TX),1800/1800 Singles/Doubles Points AMATEUR
CARL MUGGENBURG,CARL MUGGENBURG (NM),1182/1182 Singles/Doubles Points ROOKIE
CARL NEUENHAUS,CARL NEUENHAUS (LA),801/801 Singles/Doubles Points BEGINNER
CARL NIEMANN,CARL NIEMANN (NY),1800/1800 Singles/Doubles Points AMATEUR
CARL PEDERSEN,CARL PEDERSEN (TX),2264/2264 Singles/Doubles Points EXPERT
CARL PETERSON,CARL PETERSON (IA),1800/1800 Singles/Doubles Points AMATEUR
CARL PETERY,CARL PETERY (NC),1182/1182 Singles/Doubles Points ROOKIE
Carl Petrykiewicz,Carl Petrykiewicz (NY),1600/1600 Singles/Doubles Points AMATEUR
CARL PHILLIPS,CARL PHILLIPS (FL),1800/1800 Singles/Doubles Points AMATEUR
CARL ROBINSON,CARL ROBINSON (MI),1800/1800 Singles/Doubles Points AMATEUR
CARL SHULTE,CARL SHULTE (OH),1800/1800 Singles/Doubles Points AMATEUR
Carl Tanous,Carl Tanous (VA),1800/1896 Singles/Doubles Points AMATEUR
CARL THOMPSON,CARL THOMPSON (OH),1182/1182 Singles/Doubles Points ROOKIE
CARL UNGER,CARL UNGER (MI),1182/1182 Singles/Doubles Points ROOKIE
CARL WELLS,CARL WELLS (AZ),1800/1800 Singles/Doubles Points AMATEUR
CARL WILSON,CARL WILSON (SD),1800/1800 Singles/Doubles Points AMATEUR
CARLA KOSTRZAB,CARLA KOSTRZAB (MN),1800/1800 Singles/Doubles Points / Women's Singles/Doubles Points
CARLA PRIMEAUX,CARLA PRIMEAUX (LA),1800/1800 Singles/Doubles Points AMATEUR
CARLI ROBLES,CARLI ROBLES (TX),1800/1800 Singles/Doubles Points AMATEUR
Carlo Choi,Carlo Choi (CAN),1508/2105 Singles/Doubles Points EXPERT
CARLO CHUECA,CARLO CHUECA (CA),400/400 Singles/Doubles Points JUNIOR AMATEUR
CARLO JAVANFAR,CARLO JAVANFAR (NY),1800/1800 Singles/Doubles Points AMATEUR
Carlos Alvez,Carlos Alvez (UY),1816/1764 Singles/Doubles Points AMATEUR
CARLOS AMAYA,CARLOS AMAYA (TX),2074/2098 Singles/Doubles Points EXPERT
CARLOS ARGUELLES,CARLOS ARGUELLES (NM),1800/1800 Singles/Doubles Points AMATEUR
CARLOS CALA,CARLOS CALA (NY),1800/1800 Singles/Doubles Points AMATEUR
CARLOS CALOURO,CARLOS CALOURO (MA),1182/1182 Singles/Doubles Points ROOKIE
Carlos Cespedes Martinez,Carlos Cespedes Martinez (MD),4281/4819 Singles/Doubles Points PRO
CARLOS CORREIA,Carlos Cespedes Martinez (MD),4281/4819 Singles/Doubles Points PRO
CARLOS HERNANDEZ,CARLOS CORREIA (MA),1182/1182 Singles/Doubles Points ROOKIE
CARLOS IRUEGAS,CARLOS IRUEGAS (TX),1194/1218 Singles/Doubles Points ROOKIE
CARLOS MATANANE,CARLOS MATANANE (OK),1800/1800 Singles/Doubles Points AMATEUR
CARLOS MENDEZ,CARLOS MENDEZ (CR),1800/1800 Singles/Doubles Points AMATEUR
Carlos MIYASHIRO,Carlos MIYASHIRO (BR),1800/1800 Singles/Doubles Points AMATEUR
CARLOS OVIEDO,CARLOS OVIEDO (TX),1600/1600 Singles/Doubles Points AMATEUR
Carlos Ramirez,Carlos Ramirez (TX),1182/1503 Singles/Doubles Points AMATEUR
CARLOS RIVERA,CARLOS RIVERA (TX),1800/1800 Singles/Doubles Points AMATEUR
Carlos Serna,Carlos Serna (TX),1100/1100 Singles/Doubles Points ROOKIE
Carlos Shimmin,Carlos T Shimmin (MN),823/827 Singles/Doubles Points BEGINNER
Carlton MATTHEWS,Carlton MATTHEWS (MS),1493/1925 Singles/Doubles Points AMATEUR
CARLTON OUS,CARLTON OUS (CT),1182/1182 Singles/Doubles Points ROOKIE
Carlton Vincent,Carlton Vincent (LA),1100/1100 Singles/Doubles Points ROOKIE
CARMAN MCLENDON,CARMAN MCLENDON (FL),1800/1800 Singles/Doubles Points AMATEUR
CARMEL OGLE,CARMEL OGLE (AZ),1800/1800 Singles/Doubles Points AMATEUR
CARMELO MONASTRA,CARMELO MONASTRA (IT),1800/1800 Singles/Doubles Points AMATEUR
CARMELO PORCELLI,CARMELO PORCELLI (GE),1800/1800 Singles/Doubles Points AMATEUR
CARMEN DI PIZZA,CARMEN DI PIZZA (NY),1800/1800 Singles/Doubles Points AMATEUR
CARMEN GUADAGNO,CARMEN GUADAGNO (XX),1800/1800 Singles/Doubles Points AMATEUR
CARMEN LEON,CARMEN LEON (CA),1800/1800 Singles/Doubles Points AMATEUR
Carol Davis,Carol Davis (UT),800/800 Singles/Doubles Points BEGINNER
CAROL DOVIE,CAROL DOVIE (LA),1182/1182 Singles/Doubles Points ROOKIE
CAROL GOFF,CAROL GOFF (KY),1800/1800 Singles/Doubles Points AMATEUR
CAROL LUPKIN,CAROL LUPKIN (NJ),1800/1800 Singles/Doubles Points AMATEUR
CAROL REINART,CAROL REINART (IA),1800/1800 Singles/Doubles Points AMATEUR
CAROL STANLEY,CAROL STANLEY (IL),1800/1800 Singles/Doubles Points AMATEUR
CAROL STEVENS,CAROL STEVENS (MA),1182/1182 Singles/Doubles Points ROOKIE
CAROLINE WONG,CAROLINE WONG (UK),1800/1800 Singles/Doubles Points / Women's Singles/Doubles Points
CAROLYN ENRIQUEZ,CAROLYN ENRIQUEZ (TX),1182/1182 Singles/Doubles Points / Women's Singles/Doubles Points
CAROLYN GOODE,CAROLYN ENRIQUEZ (TX),1182/1182 Singles/Doubles Points / Women's Singles/Doubles Points
CAROLYN RINTALA,CAROLYN GOODE (TN),1800/1800 Singles/Doubles Points AMATEUR
Carrie Luna,Carrie Luna (IL),1800/1800 Singles/Doubles Points AMATEUR
CARRIE WALEGIN,CARRIE WALEGIN (TX),1800/1800 Singles/Doubles Points AMATEUR
CARRIE WHITLOCK,CARRIE WHITLOCK (OK),1800/1800 Singles/Doubles Points AMATEUR
CARROLL BRYANT,CARROLL BRYANT (OH),1182/1182 Singles/Doubles Points ROOKIE
CARROLL HARRIS,CARROLL HARRIS (AZ),1800/1800 Singles/Doubles Points AMATEUR
CARROLL MONROE,CARROLL MONROE (TX),1800/1800 Singles/Doubles Points AMATEUR
CARRY THOMAS,CARRY THOMAS (MS),1182/1182 Singles/Doubles Points ROOKIE
CARSON EVANS,CARSON EVANS (MS),1800/1800 Singles/Doubles Points AMATEUR
Carson Ireland,Carson Ireland (UT),800/800 Singles/Doubles Points BEGINNER
Carsten Berger,Carsten Berger (Bovenden),2100/2100 Singles/Doubles Points EXPERT
Carsten Bogler,Carsten Bogler (Leipzig),1600/1600 Singles/Doubles Points AMATEUR
Carsten Brede,Carsten Brede (München),3100/3100 Singles/Doubles Points PRO
Carsten de Vries,Carsten de Vries (Osteel),1600/1600 Singles/Doubles Points AMATEUR
Carsten Konkolewski,Carsten Konkolewski (Papenburg),2100/2100 Singles/Doubles Points EXPERT
Carsten Tausch,Carsten Tausch (Osnabrück),1900/1900 Singles/Doubles Points AMATEUR
Carter Allen,Carter Allen (MO),801/801 Singles/Doubles Points BEGINNER
Carter Queor,Carter Queor (NY),200/202 Singles/Doubles Points JUNIOR AMATEUR
CARY CURRIER,CARY CURRIER (TX),1800/1800 Singles/Doubles Points AMATEUR
CARY DAVIS,CARY DAVIS (FL),1800/1800 Singles/Doubles Points AMATEUR
CARY DULYS,CARY DULYS (CO),1800/1800 Singles/Doubles Points AMATEUR
Cary Goings,Cary Goings (TN),1976/2179 Singles/Doubles Points EXPERT
CARY HAHN,CARY HAHN (CO),1182/1182 Singles/Doubles Points ROOKIE
CAS WOLYNIEC,CAS WOLYNIEC (MI),801/801 Singles/Doubles Points BEGINNER
CASEY BATES,CASEY BATES (MS),1800/1800 Singles/Doubles Points AMATEUR
CASEY BURKS,CASEY BURKS (OK),1800/1800 Singles/Doubles Points AMATEUR
CASEY BURROUGHS,CASEY BURROUGHS (NC),801/801 Singles/Doubles Points BEGINNER
CASEY CADDEN,CASEY CADDEN (WA),1800/1800 Singles/Doubles Points AMATEUR
CASEY CONN,CASEY CONN (CO),1010/1010 Singles/Doubles Points ROOKIE
Casey FLORES,Casey FLORES (LA),1632/1950 Singles/Doubles Points AMATEUR
CASEY GARRISON,CASEY GARRISON (OK),1800/1800 Singles/Doubles Points AMATEUR
CASEY GRIFFITH,CASEY GRIFFITH (OK),1800/1800 Singles/Doubles Points AMATEUR
CASEY JOHNSON,Casey Johnson (DE),800/800 Singles/Doubles Points 800/800 Women's Singles/Doubles Points BEGINNER
CASEY LASATER,CASEY LASATER (TX),1800/1800 Singles/Doubles Points AMATEUR
CASEY LEE,CASEY LEE (TX),1800/1800 Singles/Doubles Points AMATEUR
CASEY MAXWELL,CASEY LEE (TX),1800/1800 Singles/Doubles Points AMATEUR
CASEY MCMILLIN,CASEY MAXWELL (MI),1182/1182 Singles/Doubles Points ROOKIE
CASEY MOORE,CASEY MOORE (TX),1800/1800 Singles/Doubles Points AMATEUR
CASEY MOSICH,CASEY MOSICH (MN),801/801 Singles/Doubles Points BEGINNER
CASEY NELSON,CASEY NELSON (AZ),1186/1182 Singles/Doubles Points ROOKIE
CASEY OSWALD,CASEY OSWALD (MD),1182/1182 Singles/Doubles Points ROOKIE
CASEY PERRY,CASEY PERRY (AL),800/1100 Singles/Doubles Points ROOKIE
CASEY PILE,CASEY PILE (TX),1800/1800 Singles/Doubles Points AMATEUR
CASEY STANGELL,CASEY STANGELL (WI),1800/1800 Singles/Doubles Points AMATEUR
CASEY WASIEWICZ,CASEY WASIEWICZ (CA),1800/1800 Singles/Doubles Points AMATEUR
CASEY YOUNG,CASEY YOUNG (MS),1182/1182 Singles/Doubles Points ROOKIE
Casti Constantinescu,Casti Constantinescu (CAN),1810/1978 Singles/Doubles Points AMATEUR
CATHRYN SOSALLA,CATHRYN SOSALLA (IA),1800/1800 Singles/Doubles Points AMATEUR
CATHY JONES,CATHY JONES (FL),1800/1800 Singles/Doubles Points AMATEUR
CATHY KELLY,CATHY KELLY (ID),1800/1800 Singles/Doubles Points / Women's Singles/Doubles Points
CATHY OLIN,CATHY OLIN (MN),1800/1800 Singles/Doubles Points AMATEUR
CATLIN ROWDEN,CATLIN ROWDEN (TX),1800/1800 Singles/Doubles Points / Women's Singles/Doubles Points
CAYCE MALCUIT,CAYCE MALCUIT (TX),1800/1800 Singles/Doubles Points / Women's Singles/Doubles Points
Ceasar Cortez,Ceasar Cortez (TX),801/801 Singles/Doubles Points BEGINNER
CECE FREEMAN,CECE FREEMAN (WA),1182/1182 Singles/Doubles Points ROOKIE
CECIL SANCHEZ,CECIL SANCHEZ (TX),2251/2704 Singles/Doubles Points EXPERT
CECILE ALBRIGHT,CECILE ALBRIGHT (VT),1182/1182 Singles/Doubles Points ROOKIE
Cedric Knell,Cedric Knell (Basel),1600/1600 Singles/Doubles Points AMATEUR
Cedric Lallain,Cedric Lallain (CA),801/801 Singles/Doubles Points BEGINNER
CELIA CARTER,CELIA CARTER (CA),1800/1800 Singles/Doubles Points AMATEUR
Cengiz Maras,Cengiz Maras (),3100/3100 Singles/Doubles Points PRO
CESAR MARQUEZ,CESAR MARQUEZ (TX),1800/1800 Singles/Doubles Points AMATEUR
CESAR RUVALCABA,CESAR RUVALCABA (CA),400/400 Singles/Doubles Points JUNIOR AMATEUR
CESAR VILLA,CESAR VILLA (TX),1800/1800 Singles/Doubles Points AMATEUR
CESAR VILLELA,CESAR VILLELA (TX),400/400 Singles/Doubles Points JUNIOR AMATEUR
Ceylani Balikci,Ceylani Balikci (),1600/1600 Singles/Doubles Points AMATEUR
CHAD ALEXANDER,CHAD ALEXANDER (AL),1182/1182 Singles/Doubles Points ROOKIE
CHAD ALLEN,CHAD ALLEN (LA),1800/1800 Singles/Doubles Points AMATEUR
CHAD ANDERSON,CHAD A ANDERSON (LA),1182/1182 Singles/Doubles Points ROOKIE
CHAD ARRINGTON,CHAD ARRINGTON (SC),1800/1800 Singles/Doubles Points AMATEUR
CHAD AYCOCK,CHAD AYCOCK (LA),1800/1800 Singles/Doubles Points AMATEUR
CHAD BARRETT,CHAD BARRETT (CO),1800/1800 Singles/Doubles Points AMATEUR
CHAD BELINSON,CHAD BELINSON (OK),1800/1800 Singles/Doubles Points AMATEUR
CHAD BJERKEN,CHAD BJERKEN (MT),1800/1800 Singles/Doubles Points AMATEUR
CHAD BLANCHETT,CHAD BLANCHETT (OK),1800/1800 Singles/Doubles Points AMATEUR
CHAD BORDERS,CHAD BORDERS (NULL),1182/1182 Singles/Doubles Points ROOKIE
CHAD BRICKER,CHAD BRICKER (OK),1800/1800 Singles/Doubles Points AMATEUR
CHAD BRIDGEFORD,CHAD BRIDGEFORD (TX),1800/1800 Singles/Doubles Points AMATEUR
Chad BUCKLEY,Chad BUCKLEY (LA),2104/2467 Singles/Doubles Points EXPERT
CHAD BURNS,CHAD BURNS (AL),1800/1800 Singles/Doubles Points AMATEUR
CHAD CHRISTIE,CHAD CHRISTIE (CO),1800/1800 Singles/Doubles Points AMATEUR
CHAD CLABORN,CHAD CLABORN (MN),1800/1800 Singles/Doubles Points AMATEUR
CHAD CORNELIUS,CHAD CORNELIUS (WI),1800/1800 Singles/Doubles Points AMATEUR
CHAD CROSSWHITE,CHAD CROSSWHITE (TX),1800/1800 Singles/Doubles Points AMATEUR
CHAD CULVER,CHAD CULVER (AL),1182/1182 Singles/Doubles Points ROOKIE
CHAD CURRENT,CHAD CURRENT (MN),1800/1800 Singles/Doubles Points AMATEUR
Chad De Tomaso,Chad De Tomaso (CA),1800/1800 Singles/Doubles Points AMATEUR
CHAD DETIVEAUX,CHAD DETIVEAUX (LA),1800/1800 Singles/Doubles Points AMATEUR
CHAD DITSWORTH,CHAD DITSWORTH (IA),1800/1800 Singles/Doubles Points AMATEUR
CHAD DRURY,CHAD DRURY (NC),1182/1182 Singles/Doubles Points ROOKIE
CHAD DUPLANTIS,CHAD DUPLANTIS (LA),1800/1800 Singles/Doubles Points AMATEUR
CHAD EDWARDS,CHAD EDWARDS (NC),1800/1800 Singles/Doubles Points AMATEUR
Chad Erickson,"Chad ""teck"" A Erickson (SD)",1800/1821 Singles/Doubles Points AMATEUR
CHAD EVANS,CHAD EVANS (VA),1182/1182 Singles/Doubles Points ROOKIE
CHAD FAHY,CHAD FAHY (NY),1800/1800 Singles/Doubles Points AMATEUR
CHAD FOX,CHAD FOX (LA),1182/1182 Singles/Doubles Points ROOKIE
CHAD GARVIN,CHAD GARVIN (OK),1696/1600 Singles/Doubles Points AMATEUR
CHAD GORTON,CHAD GORTON (CO),1800/1800 Singles/Doubles Points AMATEUR
CHAD GREUEL,CHAD GREUEL (WI),1800/1800 Singles/Doubles Points AMATEUR
CHAD GUTHRIE,CHAD GUTHRIE (MS),1182/1182 Singles/Doubles Points ROOKIE
CHAD HALL,CHAD HALL (AL),1800/1800 Singles/Doubles Points AMATEUR
CHAD HANSON,CHAD HANSON (IL),3867/4015 Singles/Doubles Points PRO
CHAD HERMIS,CHAD HERMIS (TX),801/801 Singles/Doubles Points BEGINNER
CHAD HOLLAND,CHAD HOLLAND (NC),1800/1800 Singles/Doubles Points AMATEUR
CHAD HOLMES,CHAD HOLMES (MN),1800/1800 Singles/Doubles Points AMATEUR
CHAD IRBY,CHAD IRBY (),1600/1600 Singles/Doubles Points AMATEUR
CHAD JOHNSON,CHAD JOHNSON (TX),1800/1800 Singles/Doubles Points AMATEUR
CHAD KERR,CHAD KERR (OK),1800/1800 Singles/Doubles Points AMATEUR
CHAD KINNER,CHAD KINNER (WA),3100/3100 Singles/Doubles Points PRO
CHAD KOBISKE,CHAD KOBISKE (WI),1800/1800 Singles/Doubles Points AMATEUR
CHAD KRINKIE,CHAD KRINKIE (MN),1896/1959 Singles/Doubles Points AMATEUR
CHAD LANDRAM,CHAD LANDRAM (MI),1800/1800 Singles/Doubles Points AMATEUR
CHAD LEGGETT,CHAD LEGGETT (MD),1182/1182 Singles/Doubles Points ROOKIE
CHAD LEMIEUX,CHAD LEMIEUX (WI),1800/1800 Singles/Doubles Points AMATEUR
CHAD LEMNAH,CHAD LEMNAH (NY),1800/1800 Singles/Doubles Points AMATEUR
CHAD LOESSBERG,CHAD LOESSBERG (MT),2213/2116 Singles/Doubles Points EXPERT
CHAD MASKARINA,CHAD MASKARINA (IA),1800/1800 Singles/Doubles Points AMATEUR
CHAD MCCLURE,CHAD MCCLURE (TX),1840/2114 Singles/Doubles Points EXPERT
CHAD MENDLESOHN,CHAD MENDLESOHN (MA),1182/1182 Singles/Doubles Points ROOKIE
CHAD MILLSAP,CHAD MILLSAP (TN),2100/2100 Singles/Doubles Points EXPERT
CHAD MOORE,CHAD MOORE (TX),1800/1800 Singles/Doubles Points AMATEUR
CHAD NELSON,CHAD NELSON (TX),1800/1800 Singles/Doubles Points AMATEUR
CHAD NUNEMACHER,CHAD NUNEMACHER (WI),1800/1800 Singles/Doubles Points AMATEUR
CHAD POLLITT,CHAD H POLLITT (IN),1182/1182 Singles/Doubles Points ROOKIE
CHAD RACHY,CHAD RACHY (IA),1800/1800 Singles/Doubles Points AMATEUR
CHAD RAZ,CHAD RAZ (AR),1800/1800 Singles/Doubles Points AMATEUR
CHAD READLINGER,CHAD READLINGER (LA),800/800 Singles/Doubles Points BEGINNER
CHAD RHODES,CHAD RHODES (OK),1182/1182 Singles/Doubles Points ROOKIE
CHAD SARTIN,CHAD G SARTIN (MS),1864/2100 Singles/Doubles Points EXPERT
CHAD SHARKEY,CHAD SHARKEY (XX),1800/1800 Singles/Doubles Points AMATEUR
CHAD SHORKEY,CHAD SHORKEY (MI),1600/1600 Singles/Doubles Points AMATEUR
Chad Smedley,Chad Smedley (UT),800/800 Singles/Doubles Points BEGINNER
Chad Stout,Chad E Stout (OH),1800/1800 Singles/Doubles Points AMATEUR
Chad THIBODEAUX,Chad THIBODEAUX (LA),1856/2176 Singles/Doubles Points EXPERT
CHAD VOJTAS,CHAD VOJTAS (TX),1800/1800 Singles/Doubles Points AMATEUR
CHAD WAGNER,CHAD WAGNER (IA),1800/1800 Singles/Doubles Points AMATEUR
CHAD WALINE,CHAD WALINE (AZ),1800/1800 Singles/Doubles Points AMATEUR
CHAD WALMAR,CHAD WALMAR (WI),1800/1800 Singles/Doubles Points AMATEUR
CHAD WHIPPS,CHAD WALMAR (WI),1800/1800 Singles/Doubles Points AMATEUR
CHAD WIECHERT,CHAD WHIPPS (CA),3100/3100 Singles/Doubles Points PRO
CHAD WITTKOPF,CHAD WITTKOPF (WI),1800/1800 Singles/Doubles Points AMATEUR
CHAD ZAHN,CHAD ZAHN (MN),1800/1800 Singles/Doubles Points AMATEUR
Chadd Slezak,Chadd Slezak (CO),801/801 Singles/Doubles Points BEGINNER
CHANCE BATES,CHANCE BATES (OK),1800/1800 Singles/Doubles Points AMATEUR
Chance Brakke,Chance Brakke (WI),801/801 Singles/Doubles Points BEGINNER
Chance Brown,Chance Brown (CO),801/801 Singles/Doubles Points BEGINNER
CHANCE LEVERETT,CHANCE LEVERETT (TX),1800/1800 Singles/Doubles Points AMATEUR
CHANCE LILEY,CHANCE LILEY (IL),801/801 Singles/Doubles Points BEGINNER
CHANCE McCALL,CHANCE McCALL (MS),1072/1021 Singles/Doubles Points ROOKIE
CHANCE ROBINSON,CHANCE ROBINSON (TX),1182/1182 Singles/Doubles Points ROOKIE
Chandler Sherrod,Chandler Sherrod (LA),801/801 Singles/Doubles Points BEGINNER
